soc,route_code,driver,timestamp_data_utc,elv_spy,speed,amb_temp,soh,regenwh,Motor Pwr(w),Aux Pwr(100w),Motor Temp,Torque Nm,rpm,altitude,start_timestamp,end_timestamp,capacity,ref_consumption,Frontal_Wind,value_counts,total_time,distance
72,20230418_NISSAN_ZARAUTZ_DONOSTIA_008,d2,18/04/2023 08:59,51.22222222222222,24.98888888888889,14.0,99.27,-2011.3333333333333,3035.5555555555557,2.0,84.33333333333333,2.066666666666667,1628.888888888889,51.689804555555554,58:57.5,16:29.6,62000.0,174.0,-6.030796977571132,9,77.14285714285714,0.5354761904761905
72,20230419_NISSAN_DONOSTIA_IRUN_029,d4,19/04/2023 09:24,51.37931034482759,37.15689655172414,20.89655203448276,99.26,-1443.4310344827586,3355.862068965517,3.0,86.06896551724138,0.8779310344827587,2542.0,51.90943739655172,04:26.1,41:47.9,62000.0,174.0,1.7653276712862853,58,497.1428571428571,5.131190476190476
72,20230419_NISSAN_DONOSTIA_TOLOSA_035,d4,19/04/2023 13:35,103.56756756756756,35.413513513513514,25.216216594594595,99.26,-370.9189189189189,4329.72972972973,3.0,89.72972972972973,1.3286486486486486,2395.4054054054054,103.92744213513514,33:44.8,58:01.1,62000.0,174.0,7.257294539393736,37,317.1428571428571,3.1197619047619045
72,20230420_NISSAN_EIBAR_DONOSTIA_054,d4,20/04/2023 14:56,115.36,57.04,17.5,99.24,-1280.6,7532.8,3.08,87.92,1.0364,3941.6,115.3742008,19:34.5,05:18.0,62000.0,174.0,1.8296568924068364,25,214.28571428571428,3.395238095238095
72,20230420_NISSAN_HERNANI_EIBAR_048,d3,20/04/2023 09:38,137.83333333333334,112.60000000000001,18.999998,99.25,-817.0,26526.666666666668,3.0,93.66666666666667,2.9483333333333337,7671.0,137.00520583333335,11:14.5,07:44.5,62000.0,174.0,-0.6966983059509367,6,51.42857142857143,1.6085714285714288
73,20230418_NISSAN_TOLOSA_ZARAUTZ_007,d2,18/04/2023 08:49,205.57142857142858,93.7,14.0,99.27,-1427.0,24000.0,2.0,90.42857142857143,1.8585714285714285,6375.428571428572,205.8281514285714,29:02.0,58:57.5,62000.0,174.0,4.571439442813658,7,60.0,1.5616666666666668
73,20230419_NISSAN_AZPEITIA_DONOSTIA_032,d3,19/04/2023 13:23,158.8181818181818,30.686363636363637,23.38636518181818,99.26,-1561.8181818181818,5636.363636363636,3.0,97.22727272727273,0.8877272727272728,2052.7272727272725,159.09862727272727,48:13.9,26:13.9,62000.0,174.0,2.9777315331713083,22,188.57142857142856,1.6073809523809524
73,20230419_NISSAN_DONOSTIA_IRUN_029,d4,19/04/2023 09:19,87.46478873239437,44.076056338028174,20.169014084507044,99.26,-1172.4788732394366,4632.112676056338,3.0,91.08450704225352,0.4909859154929577,3002.1408450704225,88.07228495774648,04:26.1,41:47.9,62000.0,174.0,-3.710873417608893,71,608.5714285714286,7.450952380952381
73,20230419_NISSAN_DONOSTIA_TOLOSA_035,d4,19/04/2023 13:33,122.62222222222222,34.14666666666666,24.755555555555556,99.25999999999999,-216.46666666666667,2926.222222222222,3.0,88.06666666666666,0.8200000000000002,2310.733333333333,123.3063842,33:44.8,58:01.1,62000.0,174.0,1.7479510162256215,45,385.7142857142857,3.6585714285714284
73,20230420_NISSAN_EIBAR_DONOSTIA_054,d4,20/04/2023 14:54,215.54545454545453,93.31818181818181,17.5,99.24,-1084.6363636363637,6327.272727272727,3.0,90.54545454545455,0.5790909090909091,6270.484848484848,216.3320940909091,19:34.5,05:18.0,62000.0,174.0,5.266848097293813,33,282.85714285714283,7.332142857142856
73,20230420_NISSAN_HERNANI_EIBAR_048,d3,20/04/2023 09:36,104.66666666666667,106.05,18.666667333333333,99.25,-807.0,12480.0,3.0,92.0,1.8366666666666667,7167.083333333333,105.16510916666665,11:14.5,07:44.5,62000.0,174.0,2.9321852835064823,12,102.85714285714286,3.0300000000000002
74,20230418_NISSAN_TOLOSA_ZARAUTZ_007,d2,18/04/2023 08:46,174.66666666666666,82.06666666666666,14.133333066666667,99.27,-1406.4666666666667,10301.333333333334,2.066666666666667,88.46666666666667,0.8806666666666666,5534.933333333333,175.11131133333336,29:02.0,58:57.5,62000.0,174.0,2.1499042814761777,15,128.57142857142856,2.9309523809523808
74,20230419_NISSAN_AZPEITIA_DONOSTIA_032,d3,19/04/2023 13:18,110.75,82.7,23.357144285714288,99.26,-1396.3214285714287,7762.857142857143,3.0357142857142856,95.67857142857143,0.8964285714285715,5637.142857142857,111.21188085714286,48:13.9,26:13.9,62000.0,174.0,-2.614063104388033,28,240.0,5.513333333333334
74,20230419_NISSAN_DONOSTIA_IRUN_029,d4,19/04/2023 09:19,84.0,113.8,20.0,99.26,-796.0,26760.0,3.0,93.0,2.598333333333333,7646.5,83.66132616666665,04:26.1,41:47.9,62000.0,174.0,-5.214210604152846,6,51.42857142857143,1.625714285714286
74,20230420_NISSAN_EIBAR_DONOSTIA_054,d4,20/04/2023 14:52,174.66666666666666,95.30000000000001,17.5,99.24,-943.0,15364.444444444445,3.0,90.33333333333333,2.4566666666666666,6499.444444444444,174.43149666666667,19:34.5,05:18.0,62000.0,174.0,5.597173122821883,9,77.14285714285714,2.0421428571428573
74,20230420_NISSAN_HERNANI_EIBAR_048,d3,20/04/2023 09:35,89.33333333333333,100.55833333333334,18.833332666666667,99.25,-774.0,13370.0,3.0,91.0,1.84,6774.083333333333,88.75280958333333,11:14.5,07:44.5,62000.0,174.0,5.277616921091376,12,102.85714285714286,2.8730952380952384
75,20230418_NISSAN_TOLOSA_ZARAUTZ_007,d2,18/04/2023 08:45,116.77777777777777,85.8111111111111,14.499998999999999,99.27,-1371.888888888889,16888.88888888889,2.0,86.77777777777777,2.9366666666666665,5986.555555555556,117.45355411111112,29:02.0,58:57.5,62000.0,174.0,-3.53593157386321,9,77.14285714285714,1.8388095238095237
75,20230419_NISSAN_ANDOAIN_AZPEITIA_031,d3,19/04/2023 11:32,723.0,43.099999999999994,18.115385230769228,99.26,-1292.076923076923,3658.4615384615386,3.0,102.61538461538461,0.08692307692307688,2850.230769230769,727.0111569230769,06:14.2,50:07.4,62000.0,174.0,-3.7349290204866525,13,111.42857142857143,1.334047619047619
75,20230419_NISSAN_AZPEITIA_DONOSTIA_032,d3,19/04/2023 13:15,198.0,98.3125,23.333334666666662,99.26,-1173.5,9011.666666666666,3.0,98.25,0.785,6648.958333333333,198.6719564583333,48:13.9,26:13.9,62000.0,174.0,-3.078845739116445,24,205.71428571428572,5.617857142857144
75,20230419_NISSAN_DONOSTIA_IRUN_029,d4,19/04/2023 09:16,90.625,100.33125,19.49999975,99.26,-759.875,13807.5,3.0,91.75,1.336875,6796.6875,91.27980825,04:26.1,41:47.9,62000.0,174.0,-9.277380572248498,16,137.14285714285714,3.8221428571428566
75,20230420_NISSAN_EIBAR_DONOSTIA_054,d4,20/04/2023 14:51,104.71428571428571,103.58571428571429,17.642857142857142,99.24,-943.0,20702.85714285714,3.0,88.85714285714286,2.6471428571428572,7041.0,104.06125142857142,19:34.5,05:18.0,62000.0,174.0,5.954167718985152,7,60.0,1.7264285714285714
75,20230420_NISSAN_HERNANI_EIBAR_048,d3,20/04/2023 09:32,91.61111111111111,100.44444444444444,18.722221444444447,99.25,-739.6666666666666,8806.666666666666,3.1666666666666665,90.22222222222223,0.5577777777777777,6832.777777777777,92.09921927777778,11:14.5,07:44.5,62000.0,174.0,3.5399681079782583,18,154.28571428571428,4.304761904761905
76,20230418_NISSAN_AZPEITIA_DONOSTIA_016,d2,18/04/2023 14:07,160.57692307692307,34.723076923076924,15.500001,99.27,-1219.7692307692307,4636.923076923077,3.0,90.07692307692308,0.7815384615384615,2355.730769230769,160.9581492307692,30:53.2,11:06.0,62000.0,174.0,-0.27223617958695195,26,222.85714285714286,2.1495238095238096
76,20230418_NISSAN_TOLOSA_ZARAUTZ_007,d2,18/04/2023 08:42,82.04347826086956,79.0304347826087,14.021739086956522,99.27,-1350.9565217391305,8467.826086956522,2.0,85.04347826086956,1.6069565217391304,5370.869565217391,82.60448195652174,29:02.0,58:57.5,62000.0,174.0,-2.8549194989033286,23,197.14285714285714,4.327857142857143
76,20230419_NISSAN_ANDOAIN_AZPEITIA_031,d3,19/04/2023 11:30,597.9782608695652,44.63260869565217,18.20652208695652,99.26,-1576.5,4031.304347826087,3.0,98.06521739130434,-0.3934782608695652,3054.6739130434785,599.4428391304348,06:14.2,50:07.4,62000.0,174.0,-7.064755992902244,46,394.2857142857143,4.888333333333334
76,20230419_NISSAN_AZPEITIA_DONOSTIA_032,d3,19/04/2023 13:14,170.25,100.225,22.4375,99.26,-1040.0,17525.0,3.0,96.5,2.8125,6829.875,168.94934625,48:13.9,26:13.9,62000.0,174.0,-2.583035728268625,8,68.57142857142857,1.9090476190476187
76,20230419_NISSAN_DONOSTIA_IRUN_029,d4,19/04/2023 09:13,91.73913043478261,58.26521739130435,18.608696782608696,99.26,-634.6521739130435,8626.08695652174,3.0869565217391304,91.26086956521739,1.2230434782608695,3922.608695652174,92.2489317826087,04:26.1,41:47.9,62000.0,174.0,-4.998421219039973,23,197.14285714285714,3.190714285714286
76,20230420_NISSAN_DONOSTIA_HERNANI_046,d3,20/04/2023 08:12,107.38775510204081,35.779591836734696,16.520408163265305,99.25,-2476.5102040816328,2714.285714285714,3.0,88.75510204081633,-0.3820408163265306,2467.4285714285716,108.22875253061224,12:06.9,19:16.2,62000.0,174.0,0.6318871297546538,49,420.0,4.174285714285714
76,20230420_NISSAN_EIBAR_DONOSTIA_054,d4,20/04/2023 14:50,79.0909090909091,97.64545454545454,18.0,99.24,-941.1818181818181,10629.09090909091,3.0,87.81818181818181,1.6481818181818182,6605.363636363636,79.498599,19:34.5,05:18.0,62000.0,174.0,5.801848192332764,11,94.28571428571428,2.557380952380952
76,20230420_NISSAN_HERNANI_EIBAR_048,d3,20/04/2023 09:31,71.0,103.4,18.0,99.25,-716.4444444444445,15720.0,3.0,89.11111111111111,2.362222222222222,6946.666666666667,71.13923333333334,11:14.5,07:44.5,62000.0,174.0,3.234985360890489,9,77.14285714285714,2.2157142857142857
76,20230420_NISSAN_ZARAUTZ_DONOSTIA_044,d3,20/04/2023 08:11,169.0,57.0,17.0,99.25,-2146.0,10906.666666666666,3.0,90.66666666666667,2.4499999999999997,3772.3333333333335,168.98887000000002,53:40.9,12:06.9,62000.0,174.0,-2.7378997057630468,3,25.714285714285715,0.4071428571428572
77,20230418_NISSAN_ANDOAIN_AZPEITIA_015,d1,18/04/2023 11:58,652.2708333333334,44.68958333333333,13.59375,99.27,-1250.5625,4754.166666666667,2.0,95.1875,-1.3833333333333335,3104.9583333333335,656.6967527083333,33:01.3,13:56.6,62000.0,174.0,-1.8941981616819363,48,411.42857142857144,5.107380952380953
77,20230418_NISSAN_AZPEITIA_DONOSTIA_016,d2,18/04/2023 14:02,112.9375,83.396875,15.87500025,99.27,-1073.96875,8705.0,3.0625,91.03125,0.8853125,5631.15625,114.645851875,30:53.2,11:06.0,62000.0,174.0,-2.0613604467695903,32,274.2857142857143,6.354047619047618
77,20230418_NISSAN_TOLOSA_ZARAUTZ_007,d2,18/04/2023 08:37,101.41379310344827,86.19655172413792,13.620689896551724,99.27,-1270.7586206896551,6706.206896551724,2.0,84.20689655172414,0.37862068965517237,5917.068965517241,101.87590124137931,29:02.0,58:57.5,62000.0,174.0,-2.446541480409436,29,248.57142857142856,5.951666666666665
77,20230419_NISSAN_ANDOAIN_AZPEITIA_031,d3,19/04/2023 11:28,431.15909090909093,40.63409090909091,19.340908136363637,99.26,-1927.0227272727273,3339.090909090909,3.0,96.13636363636364,-0.07227272727272725,2733.340909090909,432.29714045454546,06:14.2,50:07.4,62000.0,174.0,-4.454186748680821,44,377.1428571428571,4.256904761904761
77,20230419_NISSAN_AZPEITIA_DONOSTIA_032,d3,19/04/2023 13:13,96.5,102.26666666666667,21.583331666666666,99.26,-1040.0,26280.0,3.0,94.0,3.6916666666666664,6913.666666666667,96.111521,48:13.9,26:13.9,62000.0,174.0,-1.9776081909153032,6,51.42857142857143,1.460952380952381
77,20230419_NISSAN_DONOSTIA_IRUN_029,d4,19/04/2023 09:04,118.71428571428571,31.13174603174603,19.015872603174603,99.26,-219.15873015873015,3395.5555555555557,3.0476190476190474,82.38095238095238,0.42730158730158735,2069.0793650793653,119.38903028571428,04:26.1,41:47.9,62000.0,174.0,-1.909027850673908,63,540.0,4.669761904761904
77,20230419_NISSAN_ZARAUTZ_DONOSTIA_024,d4,19/04/2023 08:33,170.5,31.71,16.0,99.26,-2036.4,2264.0,3.0,89.6,1.113,2178.5,170.845886,17:20.6,35:10.0,62000.0,174.0,-1.3154465915886167,10,85.71428571428571,0.755
77,20230420_NISSAN_EIBAR_DONOSTIA_054,d4,20/04/2023 14:45,74.94285714285714,66.29714285714286,17.885714285714286,99.24,-876.1428571428571,5442.285714285715,3.057142857142857,88.11428571428571,0.5528571428571429,4511.942857142857,75.68259462857144,19:34.5,05:18.0,62000.0,174.0,7.14821921025754,35,300.0,5.524761904761904
77,20230420_NISSAN_HERNANI_EIBAR_048,d3,20/04/2023 09:24,126.65957446808511,84.12765957446808,19.095744808510638,99.25,-543.5744680851063,5930.212765957447,3.0,89.68085106382979,0.40085106382978725,5695.255319148936,127.64016793617022,11:14.5,07:44.5,62000.0,174.0,4.305138362811511,47,402.85714285714283,9.414285714285713
77,20230420_NISSAN_ZARAUTZ_DONOSTIA_044,d3,20/04/2023 08:08,129.0,43.12173913043478,16.695652173913043,99.25,-2117.695652173913,7353.04347826087,3.0,89.73913043478261,1.8239130434782609,2920.086956521739,129.18502152173912,53:40.9,12:06.9,62000.0,174.0,-2.317902315658679,23,197.14285714285714,2.361428571428571
78,20230418_NISSAN_ANDOAIN_AZPEITIA_015,d1,18/04/2023 11:56,470.89473684210526,43.23684210526316,14.342104894736844,99.27,-1691.7894736842106,4274.736842105263,2.0,92.73684210526316,0.3068421052631579,2923.342105263158,465.6589552631579,33:01.3,13:56.6,62000.0,174.0,-5.058716864869439,38,325.7142857142857,3.9119047619047618
78,20230418_NISSAN_AZPEITIA_DONOSTIA_016,d2,18/04/2023 13:59,227.16666666666666,101.15,16.0,99.27,-823.3888888888889,13595.555555555555,3.0,93.88888888888889,0.4972222222222222,6812.5,227.91028444444444,30:53.2,11:06.0,62000.0,174.0,-1.1458780494077943,18,154.28571428571428,4.335
78,20230418_NISSAN_TOLOSA_ZARAUTZ_007,d2,18/04/2023 08:34,115.9047619047619,64.80952380952381,12.238094714285715,99.27000000000001,-1213.5238095238096,6394.285714285715,2.0476190476190474,82.0952380952381,2.1585714285714284,4335.952380952381,116.43706004761904,29:02.0,58:57.5,62000.0,174.0,-2.106801741820727,21,180.0,3.2404761904761905
78,20230419_NISSAN_ANDOAIN_AZPEITIA_031,d3,19/04/2023 11:25,252.04054054054055,37.09054054054054,21.37162137837838,99.26,-2535.0,3923.2432432432433,3.0,95.0945945945946,0.18040540540540537,2522.689189189189,253.733966027027,06:14.2,50:07.4,62000.0,174.0,-3.4318465379110936,74,634.2857142857142,6.534999999999999
78,20230419_NISSAN_AZPEITIA_DONOSTIA_032,d3,19/04/2023 13:12,75.46153846153847,100.76923076923077,21.499998,99.26,-1030.8461538461538,14387.692307692309,3.0,92.84615384615384,1.5876923076923077,6821.153846153846,75.89666961538461,48:13.9,26:13.9,62000.0,174.0,-1.2853850282937895,13,111.42857142857143,3.119047619047619
78,20230419_NISSAN_ZARAUTZ_DONOSTIA_024,d4,19/04/2023 08:30,120.9047619047619,51.10952380952381,16.071428571428573,99.26,-1977.1904761904761,7542.857142857143,3.0476190476190474,89.38095238095238,2.474285714285714,3455.6190476190477,121.11170880952382,17:20.6,35:10.0,62000.0,174.0,1.6791552845071922,21,180.0,2.5554761904761905
78,20230420_NISSAN_EIBAR_DONOSTIA_054,d4,20/04/2023 14:42,70.53846153846153,100.71538461538461,17.807692307692307,99.24,-819.2307692307693,12892.307692307691,3.0,89.07692307692308,1.5499999999999998,6856.461538461538,70.82275238461538,19:34.5,05:18.0,62000.0,174.0,9.20553096761598,13,111.42857142857143,3.117380952380952
78,20230420_NISSAN_HERNANI_EIBAR_048,d3,20/04/2023 09:23,204.0,96.3,19.5,99.25,-299.0,22906.666666666668,3.0,89.16666666666667,3.6999999999999997,6478.5,204.27618333333336,11:14.5,07:44.5,62000.0,174.0,-2.7037995234705754,6,51.42857142857143,1.375714285714286
78,20230420_NISSAN_ZARAUTZ_DONOSTIA_044,d3,20/04/2023 08:03,167.28571428571428,100.09142857142857,16.82857142857143,99.25,-1937.4285714285713,6797.714285714285,3.057142857142857,92.05714285714286,0.2705714285714285,6750.742857142857,168.48159257142856,53:40.9,12:06.9,62000.0,174.0,-0.6971394392136939,35,300.0,8.34095238095238
79,20230418_NISSAN_ANDOAIN_AZPEITIA_015,d1,18/04/2023 11:52,318.728813559322,40.1271186440678,15.898305220338983,99.27,-2063.6949152542375,3370.8474576271187,2.0,93.32203389830508,-0.08000000000000002,2748.406779661017,310.432163220339,33:01.3,13:56.6,62000.0,174.0,-5.892432412238773,59,505.7142857142857,5.636904761904763
79,20230418_NISSAN_AZPEITIA_DONOSTIA_016,d2,18/04/2023 13:58,145.375,103.8625,16.0,99.27,-769.0,16990.0,3.0,91.375,3.2425,7051.375,139.04606375,30:53.2,11:06.0,62000.0,174.0,-4.635573962285333,8,68.57142857142857,1.978333333333333
79,20230418_NISSAN_HERNANI_TOLOSA_006,d2,18/04/2023 08:24,125.61290322580645,41.438709677419354,12.72580664516129,99.27,-984.7741935483871,4446.451612903225,2.064516129032258,83.48387096774194,-0.0025806451612903677,2891.7096774193546,126.18808012903226,09:27.9,29:02.0,62000.0,174.0,0.17116651060692167,31,265.7142857142857,3.0585714285714287
79,20230418_NISSAN_TOLOSA_ZARAUTZ_007,d2,18/04/2023 08:29,123.3,33.0925,12.27499955,99.27,-1100.65,3679.0,2.0,80.05,0.885,2242.925,123.85990367499998,29:02.0,58:57.5,62000.0,174.0,-2.7202964499168942,40,342.85714285714283,3.1516666666666664
79,20230419_NISSAN_ANDOAIN_AZPEITIA_031,d3,19/04/2023 11:23,435.6666666666667,42.36666666666667,21.041667333333333,99.26,-1083.0,11163.333333333334,3.0,104.25,4.485833333333333,2831.4166666666665,412.1125108333333,06:14.2,50:07.4,62000.0,174.0,3.0187521948329814,12,102.85714285714286,1.2104761904761907
79,20230419_NISSAN_AZPEITIA_DONOSTIA_032,d3,19/04/2023 13:07,66.09677419354838,65.48709677419355,21.661290258064515,99.26,-948.6774193548387,6612.903225806452,3.129032258064516,94.35483870967742,0.9787096774193549,4463.322580645161,66.91213461290323,48:13.9,26:13.9,62000.0,174.0,0.9817404613591167,31,265.7142857142857,4.833571428571428
79,20230419_NISSAN_ZARAUTZ_DONOSTIA_024,d4,19/04/2023 08:25,156.97368421052633,93.21842105263158,16.43421052631579,99.26,-1740.921052631579,7585.263157894737,3.026315789473684,91.47368421052632,0.45526315789473687,6321.763157894737,157.817483,17:20.6,35:10.0,62000.0,174.0,-0.7764283576867678,38,325.7142857142857,8.43404761904762
79,20230420_NISSAN_EIBAR_BILBAO_050,d3,20/04/2023 11:30,120.15789473684211,26.763157894736842,23.18421126315789,99.25,-1129.2631578947369,5416.8421052631575,3.0,86.05263157894737,1.1521052631578947,1897.6315789473683,120.50224810526316,48:07.7,32:43.5,62000.0,174.0,4.1803077180856985,19,162.85714285714286,1.2107142857142856
79,20230420_NISSAN_EIBAR_DONOSTIA_054,d4,20/04/2023 14:40,71.75,98.4,18.156250625,99.24,-770.4375,11315.0,3.0,88.75,1.3575,6648.375,72.3221295625,19:34.5,05:18.0,62000.0,174.0,6.387792173910071,16,137.14285714285714,3.7485714285714287
79,20230420_NISSAN_HERNANI_EIBAR_048,d3,20/04/2023 09:21,169.8125,81.55,19.625,99.25,-290.0,10977.5,3.0625,88.8125,1.5393750000000002,5454.6875,169.5163025,11:14.5,07:44.5,62000.0,174.0,-2.1282551428203385,16,137.14285714285714,3.1066666666666665
79,20230420_NISSAN_ZARAUTZ_DONOSTIA_044,d3,20/04/2023 08:02,210.71428571428572,103.75714285714285,16.5,99.25,-1746.0,23314.285714285714,3.0,92.57142857142857,3.132857142857143,7027.428571428572,210.2757742857143,53:40.9,12:06.9,62000.0,174.0,0.6715964396338193,7,60.0,1.729285714285714
80,20230418_NISSAN_ANDOAIN_AZPEITIA_015,d1,18/04/2023 11:51,471.3333333333333,40.6,16.208333416666665,99.27,-914.0,9326.666666666666,2.0,99.33333333333333,3.3125,2889.8333333333335,457.30702249999996,33:01.3,13:56.6,62000.0,174.0,-0.530190055896539,12,102.85714285714286,1.1600000000000001
80,20230418_NISSAN_AZPEITIA_DONOSTIA_016,d2,18/04/2023 13:57,87.0,103.44285714285715,16.0,99.27,-769.0,27954.285714285714,3.0,88.28571428571429,2.301428571428571,7118.714285714285,86.86293428571427,30:53.2,11:06.0,62000.0,174.0,-2.586339179647731,7,60.0,1.724047619047619
80,20230418_NISSAN_HERNANI_TOLOSA_006,d2,18/04/2023 08:21,115.05263157894737,86.06842105263158,13.81578947368421,99.27,-867.7894736842105,11311.578947368422,2.0,82.89473684210526,1.8210526315789475,5825.9473684210525,115.60913663157896,09:27.9,29:02.0,62000.0,174.0,0.5452452717249027,19,162.85714285714286,3.8935714285714282
80,20230419_NISSAN_ANDOAIN_AZPEITIA_031,d3,19/04/2023 11:21,336.5,47.760000000000005,21.8499994,99.26,-1083.0,14104.0,3.0,103.9,4.402,3261.0,334.63050899999996,06:14.2,50:07.4,62000.0,174.0,-1.2277110491072238,10,85.71428571428571,1.1371428571428572
80,20230419_NISSAN_AZPEITIA_DONOSTIA_032,d3,19/04/2023 13:06,74.44444444444444,101.80000000000001,23.27777888888889,99.26,-863.0,15462.222222222223,3.0,97.0,2.5733333333333333,7005.222222222223,73.66911655555556,48:13.9,26:13.9,62000.0,174.0,2.0820745056183108,9,77.14285714285714,2.1814285714285715
80,20230419_NISSAN_ZARAUTZ_DONOSTIA_024,d4,19/04/2023 08:24,187.71428571428572,104.39999999999999,15.428571999999999,99.26,-1561.0,21125.714285714286,3.0,92.57142857142857,2.867142857142857,7129.571428571428,187.61704285714288,17:20.6,35:10.0,62000.0,174.0,-1.3762058127036756,7,60.0,1.7399999999999998
80,20230420_NISSAN_EIBAR_BILBAO_050,d3,20/04/2023 11:17,111.42857142857143,21.035714285714285,22.505952095238097,99.25,-1029.392857142857,2002.3809523809523,3.0,87.0,0.5508333333333333,1437.047619047619,111.92438844047618,48:07.7,32:43.5,62000.0,174.0,-3.6573557426511223,84,720.0,4.207142857142857
80,20230420_NISSAN_EIBAR_DONOSTIA_054,d4,20/04/2023 14:36,182.16129032258064,93.86451612903227,18.29032251612903,99.24,-650.3548387096774,6522.580645161291,3.096774193548387,90.87096774193549,0.5161290322580645,6307.645161290323,183.05306790322578,19:34.5,05:18.0,62000.0,174.0,11.892938145842532,31,265.7142857142857,6.9280952380952385
80,20230420_NISSAN_HERNANI_EIBAR_048,d3,20/04/2023 09:17,120.44444444444444,52.86666666666667,20.24074088888889,99.25,-212.03703703703704,6349.62962962963,3.0,86.29629629629629,1.9014814814814813,3512.703703703704,120.99538322222223,11:14.5,07:44.5,62000.0,174.0,1.8370885051614034,27,231.42857142857142,3.398571428571428
80,20230420_NISSAN_ZARAUTZ_DONOSTIA_044,d3,20/04/2023 08:00,144.88888888888889,95.74444444444444,16.166666666666668,99.25,-1741.3333333333333,17488.88888888889,3.0,89.77777777777777,2.9188888888888886,6494.111111111111,143.4407377777778,53:40.9,12:06.9,62000.0,174.0,0.33845134884053785,9,77.14285714285714,2.0516666666666667
81,20230418_NISSAN_ANDOAIN_AZPEITIA_015,d1,18/04/2023 11:49,370.2,46.42,17.15,99.27,-914.0,16348.0,2.0,97.7,3.308,3217.3,356.63141299999995,33:01.3,13:56.6,62000.0,174.0,-0.6534523903744982,10,85.71428571428571,1.1052380952380951
81,20230418_NISSAN_AZPEITIA_DONOSTIA_016,d2,18/04/2023 13:53,72.21428571428571,92.82857142857142,16.392857142857142,99.27,-752.9285714285714,14674.285714285714,2.857142857142857,87.28571428571429,0.8878571428571428,6319.214285714285,72.81840242857143,30:53.2,11:06.0,62000.0,174.0,-2.9726520653792425,14,120.0,3.094285714285714
